ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDPCPO24N000010229","장소","공원","895991","장성3어린이공원",,,"50706","어린이놀이터","4711312100114360001","경상북도","포항시 북구","장성동",,"1436-1","4711312100","4711370000",,,,"129.394713524853","36.0781944894518","마마706884","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010230","장소","공원","896073","색동어린이공원",,,"50706","어린이놀이터","4115011000106110000","경기도","의정부시","가능동",,"611","4115011000","4115059500",,,,"127.037141089358","37.752744657985","다사592726","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010231","장소","공원","896636","구갈자연생태공원",,,"50703","대형시민/도심공원","4146310200100330003","경기도","용인시 기흥구","구갈동",,"33-3","4146310200","4146352000","414632012012.0","중부대로","640","127.130102518238","37.2671103060854","다사672187","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010232","장소","공원","896642","성포배수지체육시설",,,"50705","지역근린공원","4127110100201030000","경기도","안산시 상록구","일동",,"산103","4127110100","4127151000","412713190044.0","성호로","170","126.859624267877","37.3199016816224","다사432247","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010233","장소","공원","897083","장성10어린이공원",,,"50706","어린이놀이터","4711312100115120001","경상북도","포항시 북구","장성동",,"1512-1","4711312100","4711370000",,,,"129.383948529944","36.0847102337176","마마696891","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010234","장소","공원","901456","만남의광장",,,"50705","지역근린공원","5218039030105180008","전북특별자치도","정읍시","태인면","태창리","518-8","5218039030","5218039000",,,,"126.928268418501","35.6492889205297","다마482393","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010235","장소","공원","90248","분당주택공원",,,"50705","지역근린공원","4113510300102530000","경기도","성남시 분당구","정자동",,"253","4113510300","4113557000","411353180030.0","불정로","50","127.11505314999","37.3571321867667","다사659287","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010236","장소","공원","903072","신일어린이공원",,,"50706","어린이놀이터","4139010200108900001","경기도","시흥시","신천동",,"890-1","4139010200","4139052000","413904397396.0","시흥대로1065번길","15","126.790644838862","37.4309127672783","다사372370","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010237","장소","공원","903094","수정공원",,,"50705","지역근린공원","2823710200103880000","인천광역시","부평구","십정동",,"388","2823710200","2823769000",,,,"126.701793090084","37.4762995423738","다사294421","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010238","장소","공원","90568","매창공원",,,"50705","지역근린공원","5280025022105660000","전북특별자치도","부안군","부안읍","서외리","566","5280025022","5280025000","528003280025.0","매창로","89","126.728944629","35.7194229882854","다마302472","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010239","장소","공원","907941","해넘이공원",,,"50705","지역근린공원","5280036022107880025","전북특별자치도","부안군","변산면","격포리","788-25","5280036022","5280036000","528004640027.0","격포항길","92","126.470449705972","35.6187414979086","다마067363","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010240","장소","공원","908269","반송공원",,,"50705","지역근린공원","4812312600100260001","경상남도","창원시 성산구","반림동",,"26-1","4812312600","4812351000","481233327053.0","충혼로","194-42","128.669439665553","35.2402172571676","마라064944","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010241","장소","공원","909011","의주로공원",,,"50705","지역근린공원","1114016900100320006","서울특별시","중구","의주로1가",,"32-6","1114016900","1114052000",,,,"126.96867562185","37.56387702775","다사530517","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010242","장소","공원","91348","다대항체육공원",,,"50705","지역근린공원","2638010600115900000","부산광역시","사하구","다대동",,"1590","2638010600","2638060200",,,,"128.982455379446","35.0594720393999","마라351748","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010243","장소","공원","91349","통일아시아드공원",,,"50705","지역근린공원","2638010600115850000","부산광역시","사하구","다대동",,"1585","2638010600","2638060200",,,,"128.980250485693","35.059412774896","마라349748","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010244","장소","공원","91469","조종생활체육공원",,,"50705","지역근린공원","4182034521104200013","경기도","가평군","조종면","현리","420-13","4182034521","4182034500",,,,"127.351881648094","37.8173317906487","다사869797","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010245","장소","공원","914756","광적생활체육공원",,,"50705","지역근린공원","4163033022101810002","경기도","양주시","광적면","광석리","181-2","4163033022","4163033000",,,,"126.970855730332","37.8145763907983","다사534795","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010246","장소","공원","91489","수도산체육공원",,,"50705","지역근린공원","5214012500105350000","전북특별자치도","익산시","금강동",,"535","5214012500","5214057000","521404608341.0","하나로3길","52","126.975722073036","35.9343544438786","다마527709","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010247","장소","공원","91492","몽마르뜨공원",,,"50705","지역근린공원","1165010800201800001","서울특별시","서초구","서초동",,"산180-1","1165010800","1165053000",,,,"127.003904330012","37.4956328337173","다사561441","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010248","장소","공원","91493","서리골공원",,,"50705","지역근린공원","1165010800201830012","서울특별시","서초구","서초동",,"산183-12","1165010800","1165053000",,,,"127.007539657003","37.497116717578","다사564443","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010249","장소","공원","91549","원신근린공원",,,"50705","지역근린공원","2826010900200330000","인천광역시","서구","신현동",,"산33","2826010900","2826057500",,,,"126.663185015388","37.5161409574844","다사260466","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010250","장소","공원","91567","다리목근린공원",,,"50705","지역근린공원","4115010600107360002","경기도","의정부시","민락동",,"736-2","4115010600","4115057600","411503181035.0","용민로","99","127.088879854559","37.7393085749779","다사637711","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010251","장소","공원","916140","삐에르랑디공원",,,"50705","지역근린공원","4690032031202150001","전라남도","진도군","고군면","금계리","산215-1","4690032031","4690033000",,,,"126.340561866364","34.4188208143474","나라934033","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010252","장소","공원","917005","솔씨공원",,,"50705","지역근린공원","4717033024100640002","경상북도","안동시","서후면","이송천리","64-2","4717033024","4717033000",,,,"128.703827403802","36.6070567972008","마바076461","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010253","장소","공원","917863","상현레스피아",,,"50705","지역근린공원","4146510700106090000","경기도","용인시 수지구","상현동",,"609","4146510700","4146558500","414653205031.0","광교마을로","128","127.076689259394","37.2956030764346","다사624219","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010254","장소","공원","919078","태평놀이공원",,,"50705","지역근린공원","4617038030103910000","전라남도","나주시","노안면","영평리","391","4617038030","4617038000",,,,"126.710296077244","35.0621980405071","다라279744","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010255","장소","공원","919629","소월길공원",,,"50705","지역근린공원","1117013000105110000","서울특별시","용산구","이태원동",,"511","1117013000","1117066000",,,,"126.989369248909","37.5435648647443","다사548494","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010256","장소","공원","91993","새말어린이공원",,,"50705","지역근린공원","4115010200104670010","경기도","의정부시","호원동",,"467-10","4115010200","4115054500",,,,"127.048048325877","37.7019343364925","다사601670","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010257","장소","공원","92","소사대공원",,,"50705","지역근린공원","4119410100103340003","경기도","부천시 소사구","소사본동",,"334-3","4119410100","4119453000","411943012096.0","소사로","107","126.796764343102","37.4672612944861","다사378411","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010258","장소","공원","920779","내면고원체육공원",,,"50705","지역근린공원","5172039021115470000","강원특별자치도","홍천군","내면","창촌리","1547","5172039021","5172039000","517204475164.0","대한동길","10-9","128.394273109764","37.7758437840919","라사787755","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010259","장소","공원","920972","불광산근린공원",,,"50705","지역근린공원","2671025325200650002","부산광역시","기장군","장안읍","장안리","산65-2","2671025325","2671025300",,,,"129.225954731912","35.3714924370125","마마567097","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010260","장소","공원","92157","생초도시공원",,,"50705","지역근린공원","4886033021102130000","경상남도","산청군","생초면","어서리","213","4886033021","4886033000","488603345020.0","생초로","10","127.838384083848","35.4929010800717","라마306219","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010261","장소","공원","92181","구리역공원",,,"50705","지역근린공원","4131010300106750001","경기도","구리시","인창동",,"675-1","4131010300","4131053000",,,,"127.142018850784","37.6024064845902","다사684559","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010262","장소","공원","92182","늘푸른공원",,,"50705","지역근린공원","4131010300106740002","경기도","구리시","인창동",,"674-2","4131010300","4131052000","413104388003.0","건원대로34번길","76","127.143618566338","37.6044574723677","다사685561","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010263","장소","공원","923656","덕유어린이공원",,,"50705","지역근린공원","4119210800110400001","경기도","부천시 원미구","중동",,"1040-1","4119210800","4119265000","411923184001.0","계남로","161","126.767645330503","37.5085292568094","다사352457","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010264","장소","공원","923661","은하어린이공원",,,"50705","지역근린공원","4119210800110380001","경기도","부천시 원미구","중동",,"1038-1","4119210800","4119266000","411923184001.0","계남로","148","126.765398410973","37.5074059271945","다사350456","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010265","장소","공원","923665","한내근린공원",,,"50705","지역근린공원","4121010400113080001","경기도","광명시","소하동",,"1308-1","4121010400","4121064000",,,,"126.886358450046","37.4508455396216","다사457392","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010266","장소","공원","923800","새마을놀이터",,,"50706","어린이놀이터","4117310200115010009","경기도","안양시 동안구","관양동",,"1501-9","4117310200","4117355900",,,,"126.975562908559","37.4003280172236","다사535335","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010267","장소","공원","923815","마루터기어린이공원",,,"50706","어린이놀이터","4141010800106550003","경기도","군포시","대야미동",,"655-3","4141010800","4141061000",,,,"126.918952957204","37.3279843746564","다사485256","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010268","장소","공원","923937","이사부사자공원",,,"50705","지역근린공원","5123010800100120001","강원특별자치도","삼척시","증산동",,"12-1","5123010800","5123053000","512304472195.0","수로부인길","333","129.159651677476","37.4750665361744","마사467430","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010269","장소","공원","923981","쑥공원",,,"50705","지역근린공원","2826010400107450000","인천광역시","서구","경서동",,"745","2826010400","2826051500","282603156017.0","경서로","53","126.653513515293","37.5569071311766","다사252511","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010270","장소","공원","925400","청룡산주민텃밭공원",,,"50705","지역근린공원","1162010100201710002","서울특별시","관악구","봉천동",,"산171-2","1162010100","1162059500",,,,"126.948920345906","37.477254087796","다사512421","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000010271","장소","공원","925489","물탕공원",,,"50705","지역근린공원","4313032521102960003","충청북도","충주시","수안보면","온천리","296-3","4313032521","4313032500","431303238053.0","주정산로","12","127.989609026206","36.8483121903118","라바436723","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
